2023-04-11 11:40:45,279 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Module started (PARTSOFSPEECH->PHONEMES, locale te).
2023-04-11 11:40:45,279 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Starting power-on self test.
2023-04-11 11:40:45,279 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Power-on self test complete.
2023-04-11 11:40:45,281 [AWT-EventQueue-0] INFO  marytts.Prosody Module started (PHONEMES->INTONATION, locale null).
2023-04-11 11:40:45,281 [AWT-EventQueue-0] INFO  marytts.Prosody Starting power-on self test.
2023-04-11 11:40:45,281 [AWT-EventQueue-0] INFO  marytts.Prosody Power-on self test complete.
2023-04-11 11:40:45,281 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Module started (WORDS->PARTSOFSPEECH, locale te).
2023-04-11 11:40:45,281 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Starting power-on self test.
2023-04-11 11:40:45,281 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Power-on self test complete.
2023-04-11 11:40:45,282 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Module started (PARTSOFSPEECH->PHONEMES, locale tr).
2023-04-11 11:40:45,282 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Starting power-on self test.
2023-04-11 11:40:45,282 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Power-on self test complete.
2023-04-11 11:40:45,282 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Module started (WORDS->PARTSOFSPEECH, locale tr).
2023-04-11 11:40:45,282 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Starting power-on self test.
2023-04-11 11:40:45,282 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Power-on self test complete.
2023-04-11 11:40:45,284 [AWT-EventQueue-0] INFO  marytts.UnitSelectionSynthesizer started.
2023-04-11 11:40:45,286 [AWT-EventQueue-0] INFO  marytts.TargetFeatureLister Module started (ACOUSTPARAMS->TARGETFEATURES, locale null).
2023-04-11 11:40:45,286 [AWT-EventQueue-0] INFO  marytts.HTSEngine Module started (TARGETFEATURES->AUDIO, locale null).
2023-04-11 11:40:45,299 [AWT-EventQueue-0] INFO  marytts.HMMData Loading Tree Set in CARTs:
2023-04-11 11:40:45,344 [AWT-EventQueue-0] INFO  marytts.HMMData Loading GV Model Set:
2023-04-11 11:40:45,447 [AWT-EventQueue-0] INFO  marytts.Voice Registering voice `cmu-slt-hsmm': female, locale en_US
2023-04-11 11:40:45,455 [AWT-EventQueue-0] INFO  marytts.Voice New default voice for locale en_US: cmu-slt-hsmm (desire 0)
2023-04-11 11:40:45,458 [AWT-EventQueue-0] INFO  marytts.HMMData Loading Tree Set in CARTs:
2023-04-11 11:40:45,579 [AWT-EventQueue-0] INFO  marytts.HMMData Loading GV Model Set:
2023-04-11 11:40:45,823 [AWT-EventQueue-0] INFO  marytts.Voice Registering voice `dfki-pavoque-neutral-hsmm': male, locale de
2023-04-11 11:40:45,823 [AWT-EventQueue-0] INFO  marytts.Voice New default voice for locale de: dfki-pavoque-neutral-hsmm (desire 0)
2023-04-11 11:40:45,827 [AWT-EventQueue-0] INFO  marytts.HMMData Loading Tree Set in CARTs:
2023-04-11 11:40:45,951 [AWT-EventQueue-0] INFO  marytts.HMMData Loading GV Model Set:
2023-04-11 11:40:46,032 [AWT-EventQueue-0] INFO  marytts.Voice Registering voice `istc-lucia-hsmm': female, locale it
2023-04-11 11:40:46,032 [AWT-EventQueue-0] INFO  marytts.Voice New default voice for locale it: istc-lucia-hsmm (desire 0)
2023-04-11 11:40:46,034 [AWT-EventQueue-0] INFO  marytts.HMMData Loading Tree Set in CARTs:
2023-04-11 11:40:46,069 [AWT-EventQueue-0] INFO  marytts.HMMData Loading GV Model Set:
2023-04-11 11:40:46,158 [AWT-EventQueue-0] INFO  marytts.Voice Registering voice `upmc-pierre-hsmm': male, locale fr
2023-04-11 11:40:46,158 [AWT-EventQueue-0] INFO  marytts.Voice New default voice for locale fr: upmc-pierre-hsmm (desire 0)
2023-04-11 11:40:46,158 [AWT-EventQueue-0] INFO  marytts.HMMSynthesizer started.
2023-04-11 11:40:46,158 [AWT-EventQueue-0] INFO  marytts.Synthesis Module started (ACOUSTPARAMS->AUDIO, locale null).
2023-04-11 11:40:46,158 [AWT-EventQueue-0] INFO  marytts.HMMSynthesizer Starting power-on self test.
